Earthquake_Magnitude,Ocean_Depth,Proximity_to_Plate_Boundary,Seafloor_Displacement,Coastal_Population_Density,Wave_Energy,Distance_from_Epicenter,Tsunami
8.2830513964,73.6408393103,0.6956181465,1.0289643724,657.6304037139,242.1972041765,397.0986656385,1
7.6859812796,96.4662947033,0.4809728899,6.7809297331,158.3682350347,331.9935149713,280.7422939798,1
8.6213201888,98.4533966575,0.6764679372,8.2449009971,342.8386481154,430.019764072,249.1278411317,1
7.6541165583,27.6116208017,0.3342383187,8.064072794,736.9128412668,415.445985869,258.6345282208,1
8.3803979959,39.1688284718,0.3281927536,4.9061742956,179.7403867117,188.2447810845,299.1126470319,1
8.9713262285,149.7851764811,0.9331133313,6.7830867958,479.1232479647,354.4709458833,392.8258090401,1
7.7366723818,73.2876356605,0.8398022856,4.4544965674,614.6850441045,335.1077443449,92.2381265668,1
8.2244708833,63.4864675365,0.0261967085,1.217725875,848.5273393082,209.2283239891,259.0393831194,1
8.0974511472,142.288301865,0.2592967589,4.8669113147,885.4572254361,436.7734267167,93.0507089231,1
9.1052866196,79.5642952759,0.4829688721,2.2013197517,172.5413623814,391.1757227895,248.2305761777,1
8.3737014052,114.8360697248,0.765512899,2.430173509,649.2026345299,154.1416329111,375.6875430145,1
8.8139103125,144.3599007409,0.0689580164,1.5134924904,353.9683672239,204.6822734944,123.489399536,1
9.312509161,52.4410059804,0.2719497261,7.8345843618,504.7658582055,410.6842227821,32.6830787822,1
8.4751423873,24.3697680238,0.0626532035,9.1579370801,225.3208340058,312.9682729101,205.5478013004,1
8.1946866525,136.9783349393,0.0218233968,6.9741071756,967.0549907922,324.0672733847,468.4112310165,1
7.6045157586,74.4431314796,0.260157791,7.5773886848,983.1673814475,202.6120249777,327.087300737,1
7.8961952655,93.4929330943,0.4639324867,9.7480479667,647.6745454268,239.8025488347,57.047892444,1
7.8024936575,49.2912008937,0.2509666613,8.6555445206,605.1005094543,309.3563645497,57.3844359346,1
9.2202793867,113.9658594171,0.0676683619,7.3705158751,589.1843956084,132.6901382987,229.1503207643,1
8.4693925743,41.5506902212,0.945698147,8.6497783433,702.1201035962,284.9182244002,205.8827707923,1
8.8019469343,90.9061430229,0.0622731059,5.6125238389,825.7632555096,283.6959510388,25.9782887771,1
9.0725563988,46.1772916777,0.2586208349,2.4823571809,397.1935583843,402.7006022755,259.692929752,1
7.9097625483,134.1179101598,0.879581855,8.8352058254,314.9165902434,280.4957376724,492.4948280704,1
9.0440249526,23.5317647593,0.0652045913,5.1753823913,918.2981852754,315.4807191811,248.9062540171,1
7.7109473999,105.3814136142,0.8221031606,4.4237800676,798.0506658328,485.7906615603,101.8832295638,1
8.5466592624,57.327934551,0.792854419,6.1983402929,671.1241757953,419.1656638464,197.9852363312,1
9.3301801368,89.293752742,0.1579548228,7.2630920635,813.9352153944,226.704670827,428.5896284994,1
9.3122865095,55.9975833591,0.9835214727,2.2664037524,281.8141015622,173.6899356952,446.9948550039,1
8.8085851046,39.7735568189,0.4403234184,6.5376822256,175.1176764904,452.9665473629,401.8017677208,1
8.5104135472,145.7264599837,0.4177609793,9.8569928713,701.1279989233,353.8685093016,82.9774476479,1
9.2638555166,75.5736594297,0.1622334058,1.1134676798,603.7801152745,310.9598488491,359.6768111846,1
9.280516106,30.3228560036,0.7314964903,2.6867074969,872.3593478414,427.6254055447,270.3968774928,1
8.9204855972,60.8655147139,0.4711678989,8.3947320794,513.3386774559,243.1193061302,247.1062236252,1
9.1564985049,63.5770461582,0.1737615931,7.408126183,843.3803914373,140.2549914094,119.937056378,1
7.7839439795,65.2323835057,0.4503509789,7.7394370327,686.0328263935,348.3714269914,176.1874733048,1
9.1828951062,81.2673317618,0.979104938,6.7072792447,213.6382674081,370.4710248302,162.5520077159,1
8.8726543934,29.0533492611,0.1748814372,8.7016353302,304.4616013212,434.8164500972,139.6380442272,1
8.7857638201,110.2395745563,0.5126547531,3.7477960903,291.379938734,113.275741825,151.9732006204,1
8.8063255811,141.9796263983,0.8712044823,7.8945829888,809.602608928,365.9939613904,130.143428783,1
9.3143900614,107.1952005478,0.560440631,1.9989052229,502.3499894258,284.1433084808,432.2818047613,1
8.5932964404,69.4520713662,0.9768003285,1.9964853399,480.2935854808,116.8098700686,369.9520603835,1
9.3361531044,56.4048528416,0.8583416768,3.6299640742,919.6931454795,401.5847614387,402.4533884207,1
7.5360131112,145.1653464196,0.7266709921,3.7427598585,846.455198373,212.608479366,436.3769197831,1
7.7251607808,111.4791770699,0.5406984766,1.8688102318,317.704445433,104.9616145109,234.3839827323,1
8.1025305215,97.7864729587,0.2972378077,3.6992720036,768.8738788584,119.2571343913,451.447497596,1
9.2045277488,106.8146088194,0.5932215701,9.0307224833,266.7971615758,131.5876648763,119.7550849548,1
9.0891565574,24.5071346744,0.5828068351,9.9589376457,870.1264844538,308.5782756174,31.8204546433,1
9.1627470288,97.867206063,0.1149329971,1.8447155634,918.6641374929,367.6801051752,414.6433996584,1
9.2579578006,94.3304057663,0.5174463518,4.8738466929,385.251929012,273.8383843435,386.9398278651,1
8.703846862,136.0280276941,0.4433800144,6.4638062085,668.1767977828,336.6788649225,351.3168865428,1
7.9748669367,86.607291081,0.1042248028,4.4606019488,538.9003617591,360.8897038182,475.2655262931,1
8.7013021331,116.667209103,0.5062660595,6.7069362824,163.8389945204,201.7566323367,180.9265466026,1
8.44498671,25.9343369153,0.1400240976,3.4913287701,974.3794218109,232.5388028412,241.020529056,1
7.8921954255,99.4014092398,0.2806832155,2.8629332059,564.9153656014,102.2023196642,3.8320163246,1
7.9381376182,24.7737771251,0.1080257541,4.049745844,822.3271116218,328.8194573477,256.3338629782,1
8.0869776464,141.1279835263,0.3970150412,1.7838349012,655.359864506,145.5353573906,172.6115714008,1
8.5148238774,133.6489282091,0.4935465803,7.3203288943,993.5351550992,152.5956479592,137.3657627598,1
8.2891521512,74.83766321,0.4110210753,9.168499023,742.6293800202,343.1620856363,154.6863589314,1
9.1475807684,144.157866493,0.8211982826,1.0140859467,672.7612331651,120.4541525768,128.8036101669,1
7.6190494007,98.4934088834,0.6865899135,2.0303887426,445.4549947405,282.4946035822,184.5265108805,1
7.742050001,74.4632127244,0.7511780478,1.6390689808,172.1620126737,241.9085167344,470.8628558095,1
8.8371452934,108.2270943674,0.3619199908,6.3429471209,109.118065625,354.4384185638,456.6434737881,1
8.7251469367,133.5808171506,0.7239730555,2.0850257476,912.2079765573,126.5775377423,266.9837362739,1
7.7842742476,21.521859395,0.4220342601,3.6553663689,537.4004444178,330.8799546938,21.8695361545,1
7.7460065902,92.6235115386,0.3431673532,7.5625613879,687.0624837327,438.241745196,346.2464133346,1
8.3598621548,107.4856609113,0.2753811743,3.756821489,810.0866439287,278.5678065606,399.1901702592,1
9.1448447473,131.483103896,0.9166352358,4.8788669846,386.980136489,332.8794986376,185.5862117188,1
8.7021483336,111.7261621437,0.6884050185,4.3709759832,250.1741815289,272.2117353849,71.297072041,1
9.2801940704,64.9640698959,0.1544597472,1.2290298392,681.2401476578,354.7609269819,170.3020832906,1
7.6434237777,73.2517563364,0.3112174951,7.0940857576,645.2013245074,245.837491279,108.9462771275,1
9.4760719323,79.0202107555,0.6882742358,2.2649767082,537.0307296935,111.0146879478,252.7275589552,1
9.4280348142,69.9468726882,0.0389960126,1.2786021183,449.1880839522,164.0099745853,11.6760481641,1
9.0124272279,79.6079911546,0.289244772,9.1007486471,204.5250641805,482.3675315821,156.9833586887,1
9.2768073446,98.3825739423,0.8267073597,9.8561184689,359.5648940369,484.454194163,194.7409474512,1
8.2710238095,64.2503235531,0.5414076073,2.3873053886,598.3403368222,316.681924964,380.9509063024,1
9.1672999239,77.2573755406,0.3023332494,3.3340140759,275.1614530344,123.0590328796,171.2239894174,1
8.0404953843,145.6342601626,0.5577088263,4.1254933513,622.4208408943,155.6786805383,222.0218746011,1
8.7524686428,83.556718133,0.4017788007,9.9446355001,892.283285934,349.3623832638,284.6886805911,1
8.7413209596,46.1705740169,0.3951377433,1.355135796,527.9914337381,317.2098335831,113.8748680516,1
9.4280576943,138.2290994218,0.7221432355,5.8004796589,882.9722436829,152.2609375294,395.2548971374,1
7.7496416279,123.2473861314,0.2757675683,8.8938152292,949.6378844429,159.518387762,231.3378025327,1
9.4619747563,82.8429666765,0.8635475225,6.2985836992,437.7969171276,214.3134222103,101.611545543,1
9.0235963828,70.250265887,0.5112754622,5.43092932,619.5511263098,446.2308582498,490.3696717917,1
8.3151684171,127.5774598738,0.7645277947,6.1617605631,960.4424292507,180.1898062114,54.6321051548,1
9.2079239339,77.0894761624,0.8469688542,9.0378118468,156.2118342572,453.3859051944,224.1595276847,1
8.520864978,101.4570264421,0.9263826067,1.1720448499,529.159121486,375.0888169722,361.3534788491,1
8.8850648631,37.4765668231,0.2993955884,4.2284397288,823.9934869116,211.5039489658,105.3524819336,1
9.4148960381,21.1522270648,0.9978208557,7.0913916897,845.6223695042,217.8477585385,7.1576388335,1
8.9757390371,128.4387976101,0.740476132,2.2856525857,778.0851300313,407.5691128431,329.270257835,1
9.0322318656,129.9697871581,0.6136041142,1.7974424257,538.8650287005,131.0597338686,203.7715155162,1
8.3142129783,28.5812797382,0.348820534,1.9989828891,827.4116890083,479.0752103858,36.158237629,1
9.4102304146,87.9349579138,0.299565678,1.6917586775,550.5618412634,417.8062177963,353.5432386333,1
7.6004520229,29.4772385978,0.4028732826,3.6576144464,309.1458907504,212.4017995635,401.7413716484,1
9.3584561073,72.6633502886,0.9061110021,3.8934613112,528.7932877094,190.4115991264,320.2380210879,1
9.4579622303,98.4541024856,0.3578140841,6.8303570139,210.6286106188,455.4636321062,251.5419753899,1
8.3986994841,96.162422499,0.6247838628,1.645982256,714.3554991011,196.7726721262,356.9763162533,1
9.1450695888,124.5146059818,0.5525009674,5.6815290308,228.5883652055,410.1384601613,135.7046902234,1
8.4933908456,56.9556320806,0.133828363,6.666019272,148.8988313406,399.4580936505,158.7933976306,1
7.500269386,86.4467881008,0.0468519085,3.4855260204,736.2788387101,125.0758486487,419.669246178,1
7.5076398453,52.0871029962,0.7409040562,3.8464313476,191.7031492594,244.0935675202,135.1966431923,1
9.1854238043,60.7352292861,0.7889324718,9.0268493033,490.4356776189,463.9772575418,188.6590269816,1
9.428156833,31.6076381883,0.6870192665,5.4443263641,448.8839249101,353.0847514994,351.9285458172,1
7.5087265393,41.7039015371,0.7130460506,6.9974687222,969.4427546158,404.4151161003,475.3863538657,1
8.9050810031,58.7467871231,0.1053649223,8.0364147701,679.7342993283,119.2744049573,180.0252329505,1
9.413599631,85.0521489423,0.432729136,5.1192964464,287.9944516046,247.4828683459,184.9066279936,1
7.6047100404,119.7837917073,0.4165044319,8.3996189813,865.3132010079,184.7976218795,328.6767410851,1
8.4445636083,134.4203759298,0.2157406792,7.1003188028,646.9769100275,218.1205910287,68.3004518256,1
8.803279521,116.0176695572,0.3156273438,6.8034934362,455.6178168504,385.282753313,99.607637447,1
9.2804300053,57.3632475405,0.3677859878,1.5228275687,200.3609910891,306.3447610849,133.796338364,1
9.1709604515,21.9101405251,0.3790940487,4.0361099209,117.3948678258,149.7473596002,206.8213374593,1
8.4857291689,72.5576671431,0.5309376784,6.3561850742,108.9314390151,285.6380637814,481.7496204438,1
8.5380645603,108.0804947697,0.3118638579,7.9659224034,795.6293336885,308.5184190617,488.0069116396,1
7.7511004295,22.2031964356,0.7701582118,8.2643998363,208.1865062085,206.2331331834,8.7761816833,1
8.0866172216,120.5084436094,0.5179605277,4.1328603385,434.5653654157,100.5414502862,149.9002637826,1
8.7929174833,146.6452776961,0.847060827,1.2123546818,908.7045442074,413.2793653195,390.1880617855,1
8.415991518,71.7406880841,0.3029157288,1.5912537306,305.4118271443,198.6414539912,242.0385348551,1
8.9948888132,81.5952776917,0.0578444494,9.6201082089,948.4518871847,414.0758172594,495.6639507821,1
8.5889646656,145.1598855329,0.0756050406,4.2911267344,302.8431412061,178.3332336537,70.4014744463,1
8.7448272831,121.5718412472,0.5782983994,2.3226643863,830.0113929401,354.3818828655,194.0828530635,1
8.8482605911,53.7876473016,0.3451922085,9.2573725882,361.4540551043,287.9953072632,445.070568698,1
8.9154427005,28.0864194014,0.1473030443,1.0705743169,667.8296112062,279.0693701642,67.1374254511,1
9.4158682421,88.8557641129,0.2418932941,5.5054321404,711.6582994616,130.4956871894,137.3519075239,1
9.1139309818,79.7564331523,0.546577142,4.8953440199,139.5099483787,166.2999119281,222.7708193709,1
7.9183709308,26.4972737258,0.8436496641,9.8307327625,813.8285865971,441.5139686819,120.9885651585,1
9.421253951,45.6003415789,0.9514298104,9.9533736457,740.5505251714,492.4574927167,284.7698897836,1
8.0190835664,76.8094651365,0.5935609354,1.6577340582,660.1089381555,492.4711347049,95.0538248919,1
9.0851902326,138.0268431914,0.9437015928,9.6412204396,569.3136748493,490.9231631966,378.6551035672,1
7.8233428725,81.9970138408,0.7183311754,3.2260628424,676.553665194,366.6401916186,81.3498719043,1
8.6301706249,120.3114984272,0.4988956645,1.108928051,108.1346221714,242.811737588,463.0970342159,1
7.9573535592,102.4672795533,0.2220758707,3.8950299069,863.2378806413,391.544576908,47.6996386566,1
8.357404042,23.7920692739,0.4808901466,6.9619061053,206.6523612383,215.5539755637,198.9183127511,1
9.3390620493,149.123152005,0.044911299,7.8490713115,434.5516597621,256.9832744918,377.1324866735,1
9.3368528643,143.6207172853,0.577122586,4.2140904337,808.7941772729,200.4005533049,282.0370144168,1
8.217156923,105.362039582,0.2403989129,2.7243365116,926.4151780079,140.7214731798,252.9789538675,1
7.9417055659,25.0608952323,0.0360188183,2.576995949,880.0933190554,212.9914975908,475.2295852876,1
8.663244586,76.7598446699,0.5800888347,5.650285467,782.8986283816,212.9984263891,176.5251958002,1
9.2881886051,143.0393467096,0.8925582275,4.7750319456,802.3289527062,290.5342933204,248.7699260731,1
7.9093602181,96.8469394236,0.1861358978,3.9840822916,869.5271814579,182.8303236843,35.5791425867,1
7.6380151852,142.3019876654,0.506920438,4.6847086464,829.7907229071,434.3303711642,166.0955165578,1
8.8872361149,120.2459660607,0.6546506869,2.3643556732,888.2947751654,315.6378210944,141.236213185,1
8.3504563709,24.8842417519,0.1278668012,7.8899207546,100.0104712798,266.6263313929,261.2550905428,1
7.60926884,146.5001611864,0.2261253312,3.7377884767,373.5482610295,192.1666648469,0.7369110432,1
8.9586895882,145.6899149739,0.2242934833,6.9674247262,767.7066942628,439.3701516362,211.3145985068,1
8.1058618113,62.288367423,0.7126213331,8.3510151986,263.4525709809,248.3764032631,450.9700983746,1
9.1133870394,148.0315923591,0.7542482597,4.5387568093,631.5740505952,364.4057016989,39.2279081586,1
8.5889939182,112.2117077014,0.167321304,8.0256854568,625.3955024627,480.888714279,21.2111491034,1
8.0306522751,98.202004309,0.2965599122,7.4298174766,783.1047542697,141.0063856266,256.9272321034,1
8.5177811112,68.006500128,0.9329248626,8.4475568789,727.4884437187,385.730654294,230.8580719066,1
9.3419890422,110.2974055429,0.7289810617,8.7552181341,346.664430408,422.8283615467,97.6203014782,1
8.1906839045,63.6293590551,0.9785254684,8.7088350137,731.0528754312,390.8227046462,281.0363972013,1
9.3941813342,84.5136378747,0.3805177099,2.4673180324,807.585087035,393.7775728302,192.1775192621,1
7.5503868279,129.0696526033,0.0114179835,7.3332980167,973.2313987535,275.0645312593,117.486702498,1
8.9097420201,126.226658462,0.5464303161,9.7033174773,146.5018494922,301.9182393218,359.2269736613,1
9.2252809423,43.303229548,0.8000034818,5.9743636815,456.898313791,152.6860114316,432.6478794545,1
7.8145464164,60.2724216972,0.290045532,8.8427263077,705.432694788,418.6725588765,125.2339493963,1
8.7497481992,94.3269778087,0.8328303768,9.1547835443,110.9410943296,369.6079676235,25.9178995599,1
8.5977173302,57.3922547757,0.3067765995,4.1766265311,659.1632041446,233.6199862675,366.3495252951,1
8.3090547711,28.8859160403,0.7837598425,3.5718249213,489.4901916393,374.1775532888,166.2280785744,1
7.6131713123,68.6097361117,0.9444485827,6.7756095757,704.3312338005,352.9128614551,99.4960694797,1
8.3366677282,117.6221737872,0.1013728976,3.5006749848,348.6871976193,272.8075710378,490.1843704711,1
7.6350050934,87.4311292695,0.179364682,9.7360889087,201.9731542547,261.4404009446,368.9424924173,1
8.9091088561,74.9547227962,0.346524168,4.578511407,337.8486368428,182.1331754827,241.5198487794,1
8.0370675121,57.3700164366,0.6567560635,9.7168359853,643.2734805034,130.791786826,37.791806927,1
9.4028464417,58.64780274,0.0920669861,6.3914012844,661.2839004612,359.4019280475,133.7010139288,1
7.5302213684,145.4519980291,0.2508930457,7.0842365925,735.9668828908,344.0029668318,156.4536971068,1
8.0421925075,97.6968767514,0.8660956336,9.5206035603,195.3152239634,161.9314450391,472.3681293915,1
8.9730704567,134.7891972279,0.2026326341,6.28827284,731.0256349757,372.0447541788,204.0758454333,1
7.5307897834,95.7803873846,0.2531015392,5.0522882153,961.8229135754,259.614127057,419.9008033322,1
7.8770812115,107.4198647433,0.9770069544,1.9170379079,107.4879480045,273.433117053,46.3127415257,1
8.9967686994,138.8913263003,0.4340209727,3.3284047794,490.9629871059,389.37912714,4.5270807902,1
8.678907979,99.7279190354,0.6376882469,3.1781987198,742.6474510403,136.5565945327,99.6351682334,1
9.2549400933,116.0340095945,0.013745554,3.2353863433,292.9658346938,208.3225312148,123.7798851399,1
7.6250525915,79.6622671576,0.7327334748,6.4605855225,705.5845017383,132.4596714145,475.7453550884,1
9.1769836677,124.6617414044,0.822983805,9.3943945732,589.8285695023,180.1128071471,308.3918039263,1
8.9857629873,115.929261136,0.5214490242,1.616128474,434.0016445871,468.3066433853,292.2244548787,1
8.5766638865,54.9509568697,0.3684489199,9.0581148024,699.8167427742,414.9548107009,227.1727115338,1
8.7604944389,52.2898691366,0.7054608303,4.8484120033,498.2909633333,359.7289298308,468.1403107345,1
7.6280126932,127.2166208551,0.2923831104,4.9952750906,119.7219958975,220.4184311337,251.3156213151,1
